id,symbol,exchange_short,exchange_long,instrument_short,instrument_long,entry_spread_pct,peak_spread_pct,exit_spread_pct,entry_price_short,entry_price_long,size_usd,entry_fees_pct,exit_fees_pct,net_pnl_pct,net_pnl_usd,gross_pnl_pct,funding_paid_usd,entry_time,exit_time,exit_reason,duration_min
8447,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.9815,2.4874,1.911,0.04152408378570288,0.0407178861833358,93.72,0.11,0.11,-0.6613,-0.62,-0.4413,0.0,2026-04-06T06:35:03.846941+00:00,2026-04-06T07:20:12.384216+00:00,timeout,45.1
8448,DRIFTUSDT,Gate.io,Binance,PERP,PERP,2.1322,2.4874,2.0242,0.04153065045007752,0.040663946040929086,200.0,0.11,0.11,-0.5104,-1.02,-0.2904,0.0,2026-04-06T06:35:14.370173+00:00,2026-04-06T07:20:22.509575+00:00,timeout,45.1
8449,XNYUSDT,Binance,Gate.io,PERP,SPOT,1.4633,1.4633,0.0,0.0036290467998065716,0.0035767667424274245,117.73,0.145,0.145,0.7903,0.93,1.0803,0.0,2026-04-06T06:35:24.989786+00:00,2026-04-06T06:38:33.517175+00:00,dynamic_exit,3.1
8450,XNYUSDT,MEXC,Gate.io,PERP,SPOT,1.505,1.505,0.0272,0.003629943764662504,0.0035761571438584867,17.25,0.12,0.12,0.9566,0.17,1.1966,0.0,2026-04-06T06:35:25.370675+00:00,2026-04-06T06:38:33.856720+00:00,convergence,3.1
8451,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.992,2.4874,2.0514,0.041581678627956954,0.040769941094839904,22.36,0.11,0.11,-0.4682,-0.1,-0.2482,0.0,2026-04-06T06:36:00.926371+00:00,2026-04-06T07:21:11.975418+00:00,timeout,45.2
8452,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.7206,1.7206,0.2281,0.5763880891132838,0.5666442983985085,28.49,0.11,0.11,1.0448,0.3,1.2648,0.0,2026-04-06T06:36:01.688324+00:00,2026-04-06T07:15:46.799679+00:00,dynamic_exit,39.8
8453,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.1989,1.7022,0.2281,0.5752789796289379,0.5684667402557352,19.22,0.11,0.11,0.5236,0.1,0.7436,0.0,2026-04-06T06:36:12.933120+00:00,2026-04-06T07:15:47.140269+00:00,dynamic_exit,39.6
8454,DRIFTUSDT,Gate.io,Binance,PERP,PERP,2.0483,2.4874,2.0895,0.041574034138140925,0.040740199851205874,102.53,0.11,0.11,-0.7115,-0.73,-0.4915,0.0,2026-04-06T06:36:23.476726+00:00,2026-04-06T07:21:31.430710+00:00,timeout,45.1
8455,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.1727,1.7022,0.2281,0.5765268022286367,0.5698474511385161,14.25,0.11,0.11,0.4957,0.07,0.7157,0.0,2026-04-06T06:36:23.983775+00:00,2026-04-06T07:15:47.475610+00:00,dynamic_exit,39.4
8456,SIRENUSDT,Bybit,Binance,PERP,PERP,0.817,1.113,0.4143,0.5743879340558373,0.5697355985897166,200.0,0.1,0.1,0.282,0.56,0.482,0.0,2026-04-06T06:36:24.250552+00:00,2026-04-06T06:39:16.863821+00:00,dynamic_exit,2.9
8457,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.1778,1.7022,0.2281,0.5768028650346451,0.5700904155827823,30.21,0.11,0.11,0.5007,0.15,0.7207,0.0,2026-04-06T06:36:34.990952+00:00,2026-04-06T07:15:47.816159+00:00,dynamic_exit,39.2
8458,SIRENUSDT,Bybit,Binance,PERP,PERP,0.9265,1.5092,0.79,0.5749713911772096,0.5696964366618396,200.0,0.1,0.1,-0.0746,-0.15,0.1254,0.0,2026-04-06T06:36:35.440886+00:00,2026-04-06T07:21:41.782757+00:00,timeout,45.1
8459,DRIFTUSDT,Gate.io,Binance,PERP,PERP,2.0922,2.4874,2.1527,0.04158077534556604,0.04072903168859224,25.88,0.11,0.11,-0.4411,-0.11,-0.2211,0.0,2026-04-06T06:36:44.539356+00:00,2026-04-06T07:21:49.966979+00:00,timeout,45.1
8460,SIRENUSDT,Bybit,Binance,PERP,PERP,0.8485,1.5092,0.6043,0.5754863411863814,0.570647183687095,194.64,0.1,0.1,-0.0601,-0.12,0.1399,0.0,2026-04-06T06:36:45.049549+00:00,2026-04-06T07:21:51.675958+00:00,timeout,45.1
8461,SIRENUSDT,Bybit,Binance,PERP,PERP,0.8774,1.5092,0.9111,0.5734398081066342,0.5684540310760531,133.03,0.1,0.1,-0.1226,-0.16,0.0774,0.0,2026-04-06T06:37:06.426008+00:00,2026-04-06T07:22:11.174176+00:00,timeout,45.1
8462,SIRENUSDT,Bybit,Binance,PERP,PERP,0.8671,1.5092,0.6417,0.5720252305132085,0.5671106333364901,98.86,0.1,0.1,-0.0514,-0.05,0.1486,0.0,2026-04-06T06:37:19.701100+00:00,2026-04-06T07:22:27.175530+00:00,timeout,45.1
8463,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.9425,2.4146,1.9494,0.041440617244954056,0.04065142673402768,16.6,0.11,0.11,-0.3568,-0.06,-0.1368,0.0,2026-04-06T06:37:41.917206+00:00,2026-04-06T07:22:46.454991+00:00,timeout,45.1
8464,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.8838,2.4146,1.9953,0.04144393419501266,0.040677927434773775,19.55,0.11,0.11,-0.5527,-0.11,-0.3327,0.0,2026-04-06T06:38:34.169575+00:00,2026-04-06T07:23:45.487498+00:00,timeout,45.2
8465,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.867,2.4146,1.9953,0.04143962409433173,0.0406805128333787,116.28,0.11,0.11,-0.6711,-0.78,-0.4511,0.0,2026-04-06T06:38:43.045146+00:00,2026-04-06T07:23:45.808404+00:00,timeout,45.0
8466,ARIAUSDT,Bybit,Binance,PERP,PERP,1.3141,1.6812,0.8974,0.6091216992143982,0.6012242216359418,40.47,0.1,0.1,0.0859,0.03,0.2859,0.0,2026-04-06T06:39:18.763083+00:00,2026-04-06T07:24:26.768257+00:00,timeout,45.1
8467,ARIAUSDT,Bybit,Binance,PERP,PERP,0.9115,1.6812,0.8822,0.6093964146259571,0.6038958895267658,200.0,0.1,0.1,-0.2641,-0.53,-0.0641,0.0,2026-04-06T06:39:35.109236+00:00,2026-04-06T07:24:37.030409+00:00,timeout,45.0
8468,SIRENUSDT,Bybit,Binance,PERP,PERP,0.7434,1.5092,0.8931,0.5693139813106585,0.565114700571752,197.53,0.1,0.1,-0.3497,-0.69,-0.1497,0.0,2026-04-06T06:39:43.812846+00:00,2026-04-06T07:24:49.557316+00:00,timeout,45.1
8469,ARIAUSDT,Bybit,MEXC,PERP,PERP,0.8522,1.859,0.3972,0.6077180068366742,0.6025860290635137,36.86,0.075,0.075,0.1121,0.04,0.2621,0.0,2026-04-06T06:39:44.848777+00:00,2026-04-06T07:01:31.225659+00:00,dynamic_exit,21.8
8470,ARIAUSDT,Bybit,MEXC,PERP,PERP,0.8507,1.859,0.3972,0.6077846865143095,0.6026630751960705,87.34,0.075,0.075,0.0592,0.05,0.2092,0.0,2026-04-06T06:39:59.043602+00:00,2026-04-06T07:01:31.555983+00:00,dynamic_exit,21.5
8471,ARIAUSDT,Bybit,BingX,PERP,PERP,1.3875,1.3875,0.8048,0.6065527147221709,0.5982550748697616,43.22,0.105,0.105,0.1714,0.07,0.3814,0.0,2026-04-06T06:40:08.800459+00:00,2026-04-06T07:25:10.162762+00:00,timeout,45.0
8472,ARIAUSDT,Bybit,MEXC,PERP,PERP,1.12,1.859,0.3972,0.6063767141227107,0.599668400579682,191.61,0.075,0.075,0.3419,0.66,0.4919,0.0,2026-04-06T06:40:09.105527+00:00,2026-04-06T07:01:31.950775+00:00,dynamic_exit,21.4
8473,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.9147,2.4146,2.0743,0.04146763054304011,0.040688884562218974,17.3,0.11,0.11,-0.4799,-0.08,-0.2599,0.0,2026-04-06T06:40:17.129033+00:00,2026-04-06T07:25:22.447266+00:00,timeout,45.1
8474,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.7282,2.5977,1.9862,0.04146355431685411,0.040759494623031245,17.1,0.115,0.115,-0.72,-0.12,-0.49,0.0,2026-04-06T06:40:17.398427+00:00,2026-04-06T07:25:22.787314+00:00,timeout,45.1
8475,ARIAUSDT,Bybit,BingX,PERP,PERP,1.1727,1.1727,0.9935,0.6046383358279772,0.5976359468466175,199.24,0.105,0.105,-0.1196,-0.24,0.0904,0.0,2026-04-06T06:40:18.879055+00:00,2026-04-06T07:25:21.486435+00:00,timeout,45.0
8476,ARIAUSDT,Bybit,MEXC,PERP,PERP,1.0606,1.859,0.3972,0.6048127097617987,0.5984680415025927,144.63,0.075,0.075,0.3335,0.48,0.4835,0.0,2026-04-06T06:40:19.205658+00:00,2026-04-06T07:01:32.296739+00:00,dynamic_exit,21.2
8477,SIRENUSDT,Bybit,Binance,PERP,PERP,0.8213,1.5092,0.8486,0.5714057164312741,0.5667535827216352,200.0,0.1,0.1,-0.295,-0.59,-0.095,0.0,2026-04-06T06:41:12.355047+00:00,2026-04-06T07:26:17.028681+00:00,timeout,45.1
8478,ARIAUSDT,Bybit,Binance,PERP,PERP,0.8735,1.6812,0.8892,0.6051115522240268,0.5998767618742517,28.56,0.1,0.1,-0.2623,-0.07,-0.0623,0.0,2026-04-06T06:41:12.881810+00:00,2026-04-06T07:26:14.734560+00:00,timeout,45.0
8479,SIRENUSDT,Bybit,BingX,PERP,PERP,0.8339,1.0373,0.9174,0.5713111693420547,0.5665908188133395,55.6,0.105,0.105,-0.3454,-0.19,-0.1354,0.0,2026-04-06T06:41:13.175715+00:00,2026-04-06T07:26:17.324615+00:00,timeout,45.1
8480,ARIAUSDT,Bybit,BingX,PERP,PERP,0.9987,1.1552,0.8348,0.6051638709383316,0.5991848495903281,24.04,0.105,0.105,-0.172,-0.04,0.038,0.0,2026-04-06T06:41:13.502532+00:00,2026-04-06T07:26:14.984614+00:00,timeout,45.0
8481,ARIAUSDT,Bybit,MEXC,PERP,PERP,0.9521,1.859,0.1356,0.6057393222007037,0.6000288025152809,37.29,0.075,0.075,0.5457,0.2,0.6957,0.0,2026-04-06T06:41:14.021578+00:00,2026-04-06T07:19:30.248168+00:00,dynamic_exit,38.3
8482,ARIAUSDT,Bybit,MEXC,PERP,PERP,0.9704,1.859,0.1356,0.6061060560246854,0.6002840879151047,138.16,0.075,0.075,0.6039,0.83,0.7539,0.0,2026-04-06T06:41:22.825856+00:00,2026-04-06T07:19:30.576693+00:00,dynamic_exit,38.1
8483,ARIAUSDT,Bybit,Binance,PERP,PERP,0.8844,1.6812,0.6319,0.6060296156129725,0.600719824968606,174.13,0.1,0.1,-0.2061,-0.36,-0.0061,0.0,2026-04-06T06:41:23.448051+00:00,2026-04-06T07:26:25.643017+00:00,timeout,45.0
8484,SIRENUSDT,Bybit,Binance,PERP,PERP,0.9301,1.5092,0.7743,0.5733147532119218,0.5680332391780165,92.53,0.1,0.1,-0.1367,-0.13,0.0633,0.0,2026-04-06T06:41:23.715879+00:00,2026-04-06T07:26:27.691768+00:00,timeout,45.1
8485,SIRENUSDT,Bybit,BingX,PERP,PERP,0.801,1.0373,0.8437,0.5733498282669888,0.568797562429217,77.1,0.105,0.105,-0.3255,-0.25,-0.1155,0.0,2026-04-06T06:41:24.521217+00:00,2026-04-06T07:26:27.984051+00:00,timeout,45.1
8486,HIPPOUSDT,Bybit,Bitget,PERP,SPOT,1.5602,1.5602,0.4642,0.00038071127034897015,0.00037486954624479474,200.0,0.155,0.155,0.5157,1.03,0.8257,0.0,2026-04-06T06:42:01.445250+00:00,2026-04-06T06:44:14.797485+00:00,dynamic_exit,2.2
8487,ARIAUSDT,Bybit,BingX,PERP,PERP,1.32,1.32,0.6544,0.6067113382788241,0.5988120484825674,37.84,0.105,0.105,0.2878,0.11,0.4978,0.0,2026-04-06T06:42:02.770544+00:00,2026-04-06T07:27:12.463514+00:00,timeout,45.2
8488,SIRENUSDT,Bybit,BingX,PERP,PERP,1.0227,1.0373,1.0306,0.5768627547565187,0.5710282849538978,89.6,0.105,0.105,-0.2366,-0.21,-0.0266,0.0,2026-04-06T06:42:03.236607+00:00,2026-04-06T07:27:14.402497+00:00,timeout,45.2
8489,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.2114,1.6818,0.13,0.5806622846188918,0.5737149544050919,12.3,0.115,0.115,0.8867,0.11,1.1167,0.0,2026-04-06T06:42:37.625172+00:00,2026-04-06T07:15:48.260141+00:00,convergence,33.2
8490,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.9137,2.331,1.5449,0.04091738162007019,0.04014980995882124,25.36,0.115,0.115,-0.3121,-0.08,-0.0821,0.0,2026-04-06T06:42:46.927248+00:00,2026-04-06T07:27:50.514646+00:00,timeout,45.1
8491,DRIFTUSDT,MEXC,BingX,PERP,PERP,0.8732,1.0352,0.0371,0.040473405861460865,0.04012350005035384,53.62,0.07,0.07,0.2346,0.13,0.3746,0.0,2026-04-06T06:42:47.744176+00:00,2026-04-06T06:44:14.412648+00:00,convergence,1.4
8492,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.0138,1.6818,0.13,0.5788224489343684,0.5730160549420006,54.36,0.115,0.115,0.6921,0.38,0.9221,0.0,2026-04-06T06:42:48.273395+00:00,2026-04-06T07:15:48.602513+00:00,convergence,33.0
8493,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.8648,2.331,1.7423,0.04092362313689096,0.04017500030577436,37.77,0.115,0.115,-0.2241,-0.08,0.0059,0.0,2026-04-06T06:42:56.799188+00:00,2026-04-06T07:28:01.172362+00:00,timeout,45.1
8494,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.0685,1.6818,0.13,0.580134964629647,0.5740054449469764,13.29,0.115,0.115,0.7446,0.1,0.9746,0.0,2026-04-06T06:42:57.550430+00:00,2026-04-06T07:15:48.946387+00:00,convergence,32.9
8495,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.0736,2.331,1.5955,0.04072651604538702,0.040294132592497915,10.78,0.115,0.115,-0.8396,-0.09,-0.6096,0.0,2026-04-06T06:43:48.992715+00:00,2026-04-06T07:28:53.105531+00:00,timeout,45.1
8496,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.8976,2.331,2.0633,0.040675249095177585,0.04031370629240605,88.63,0.115,0.115,-1.8734,-1.66,-1.6434,0.0,2026-04-06T06:43:58.175950+00:00,2026-04-06T07:22:23.648481+00:00,stop_loss,38.4
8497,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.0058,2.331,1.7051,0.04061654770657709,0.04021232280060874,65.97,0.115,0.115,-1.4139,-0.93,-1.1839,0.0,2026-04-06T06:44:06.718051+00:00,2026-04-06T07:29:13.080716+00:00,timeout,45.1
8498,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.0028,2.331,1.7568,0.04086199965461263,0.04045651745401764,36.24,0.115,0.115,-1.3018,-0.47,-1.0718,0.0,2026-04-06T06:44:24.801011+00:00,2026-04-06T07:29:33.302982+00:00,timeout,45.1
8499,SIRENUSDT,Bybit,BingX,PERP,PERP,0.7514,1.0373,0.9289,0.5805316721984406,0.5762041869363588,57.76,0.105,0.105,-0.4688,-0.27,-0.2588,0.0,2026-04-06T06:44:25.289694+00:00,2026-04-06T07:29:35.033669+00:00,timeout,45.2
8500,ARIAUSDT,Bybit,BingX,PERP,PERP,0.8614,1.1552,0.9635,0.6148430638944875,0.6095952585790049,10.82,0.105,0.105,-0.1389,-0.02,0.0711,0.0,2026-04-06T06:44:25.768964+00:00,2026-04-06T07:29:32.853808+00:00,timeout,45.1
8501,ARIAUSDT,Bybit,MEXC,PERP,PERP,0.9273,1.859,0.1356,0.6154763869927651,0.6098263547711568,77.61,0.075,0.075,0.4569,0.35,0.6069,0.0,2026-04-06T06:44:33.676665+00:00,2026-04-06T07:19:30.977283+00:00,dynamic_exit,35.0
8502,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.9209,2.3101,2.1011,0.04089157959273772,0.040518620584888095,44.77,0.11,0.11,-1.6333,-0.73,-1.4133,0.0,2026-04-06T06:44:33.956672+00:00,2026-04-06T07:22:23.986441+00:00,stop_loss,37.8
8503,ARIAUSDT,Bybit,BingX,PERP,PERP,0.9305,1.1552,0.8292,0.6157342465155647,0.6100594610286948,55.32,0.105,0.105,-0.2197,-0.12,-0.0097,0.0,2026-04-06T06:44:34.183095+00:00,2026-04-06T07:29:42.838736+00:00,timeout,45.1
8504,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.7302,2.0348,2.0127,0.04088812583898283,0.040591885696804636,120.42,0.115,0.115,-1.826,-2.2,-1.596,0.0,2026-04-06T06:44:34.950168+00:00,2026-04-06T07:01:43.785603+00:00,stop_loss,17.1
8505,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.8627,2.3101,2.0918,0.040921773703672566,0.04057198607817646,72.98,0.11,0.11,-1.7635,-1.29,-1.5435,0.0,2026-04-06T06:44:42.839858+00:00,2026-04-06T07:05:49.310845+00:00,stop_loss,21.1
8506,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.7714,2.0348,2.0127,0.04094080715741438,0.0406274918860303,51.35,0.115,0.115,-1.6274,-0.84,-1.3974,0.0,2026-04-06T06:44:44.477736+00:00,2026-04-06T07:01:44.113487+00:00,stop_loss,17.0
8507,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.7179,2.0348,2.0127,0.04091063065154035,0.0406193276077133,39.22,0.115,0.115,-1.6642,-0.65,-1.4342,0.0,2026-04-06T06:44:52.833196+00:00,2026-04-06T07:01:44.425640+00:00,stop_loss,16.9
8508,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.8822,2.3101,2.0918,0.040908154605936574,0.04055061447622986,65.85,0.11,0.11,-1.7346,-1.14,-1.5146,0.0,2026-04-06T06:44:53.132496+00:00,2026-04-06T07:05:49.681481+00:00,stop_loss,20.9
8509,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.7884,2.3101,2.0918,0.04090962073367176,0.040589749821175164,80.08,0.11,0.11,-1.8595,-1.49,-1.6395,0.0,2026-04-06T06:45:01.809425+00:00,2026-04-06T07:05:50.011988+00:00,stop_loss,20.8
8510,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.234,2.331,1.59,0.04110166429210578,0.04060089143587345,48.43,0.115,0.115,-0.9231,-0.45,-0.6931,0.0,2026-04-06T06:45:03.028572+00:00,2026-04-06T07:30:12.155723+00:00,timeout,45.2
8511,DRIFTUSDT,Gate.io,BingX,PERP,PERP,1.1776,2.331,1.603,0.041059504505841476,0.04058188373772083,44.53,0.115,0.115,-0.9675,-0.43,-0.7375,0.0,2026-04-06T06:45:11.467452+00:00,2026-04-06T07:30:22.234815+00:00,timeout,45.2
8512,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.1834,2.3101,1.5413,0.04108224735802445,0.04060206704989171,14.15,0.11,0.11,-0.6883,-0.1,-0.4683,0.0,2026-04-06T06:45:20.861181+00:00,2026-04-06T07:30:31.879486+00:00,timeout,45.2
8513,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.9859,2.331,1.504,0.04105257347409726,0.04065218676943833,33.29,0.115,0.115,-1.0841,-0.36,-0.8541,0.0,2026-04-06T06:45:21.626378+00:00,2026-04-06T07:30:32.266688+00:00,timeout,45.2
8514,XNYUSDT,BingX,MEXC,PERP,PERP,0.8015,0.8015,0.0135,0.0036845992472677785,0.003655332486542229,18.23,0.07,0.07,0.3251,0.06,0.4651,0.0,2026-04-06T06:45:30.777626+00:00,2026-04-06T06:45:41.041482+00:00,convergence,0.2
8515,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.8767,2.3101,2.0541,0.04104218259910168,0.04068591161052509,51.37,0.115,0.115,-1.7427,-0.9,-1.5127,0.0,2026-04-06T06:45:32.178528+00:00,2026-04-06T07:05:50.380328+00:00,stop_loss,20.3
8516,DRIFTUSDT,Gate.io,Binance,PERP,PERP,1.1432,2.3101,1.7497,0.041088516316290735,0.04062444632436795,15.55,0.11,0.11,-0.9356,-0.15,-0.7156,0.0,2026-04-06T06:45:41.378747+00:00,2026-04-06T07:30:42.941028+00:00,timeout,45.0
8517,SHELLUSDT,OKX,Bitget,PERP,SPOT,0.9608,1.2589,0.0874,0.028517069713356536,0.028245783661712258,145.52,0.15,0.15,0.6211,0.9,0.9211,0.0,2026-04-06T06:46:21.430867+00:00,2026-04-06T06:47:01.470524+00:00,convergence,0.7
8518,SHELLUSDT,BingX,Bitget,PERP,SPOT,0.8627,1.2057,0.1748,0.028497962481066418,0.028254424574832755,152.53,0.15,0.15,0.6403,0.98,0.9403,0.0,2026-04-06T06:46:30.777909+00:00,2026-04-06T06:47:01.768033+00:00,convergence,0.5
8519,SHELLUSDT,OKX,Bitget,PERP,SPOT,0.8984,1.2589,0.0874,0.028510760756256703,0.028257206330552464,117.91,0.15,0.15,0.5709,0.67,0.8709,0.0,2026-04-06T06:46:31.066913+00:00,2026-04-06T06:47:02.092926+00:00,convergence,0.5
8520,SHELLUSDT,OKX,Bitget,PERP,SPOT,0.8821,1.2589,0.0874,0.02850095852335985,0.02825192526151582,149.71,0.15,0.15,0.5486,0.82,0.8486,0.0,2026-04-06T06:46:41.052454+00:00,2026-04-06T06:47:02.429341+00:00,convergence,0.4
8521,SHELLUSDT,BingX,Bitget,PERP,SPOT,0.8717,1.1348,0.1748,0.028495688830271915,0.028249554835042684,150.83,0.15,0.15,0.6497,0.98,0.9497,0.0,2026-04-06T06:46:41.918374+00:00,2026-04-06T06:47:02.724156+00:00,convergence,0.3
8522,ZRXUSDT,BingX,MEXC,PERP,PERP,0.9147,0.9147,0.3,0.11662734578653818,0.11557064109037911,200.0,0.07,0.07,0.8451,1.69,0.9851,0.0,2026-04-06T06:46:50.031086+00:00,2026-04-06T06:47:04.750780+00:00,convergence,0.2
8523,SHELLUSDT,OKX,Bitget,PERP,SPOT,1.0632,1.0632,0.0874,0.028547737957923893,0.028247539119216483,136.93,0.15,0.15,0.732,1.0,1.032,0.0,2026-04-06T06:46:54.369887+00:00,2026-04-06T06:47:03.016314+00:00,convergence,0.1
8524,SHELLUSDT,MEXC,Bitget,PERP,SPOT,1.0285,1.0285,0.0874,0.02853872016706886,0.02824833952055228,200.0,0.12,0.12,0.9303,1.86,1.1703,0.0,2026-04-06T06:46:54.659028+00:00,2026-04-06T06:47:03.309105+00:00,convergence,0.1
8525,HIPPOUSDT,Binance,Bitget,PERP,SPOT,1.5735,1.5735,0.2895,0.00038163445687075553,0.00037572450597833895,60.78,0.145,0.145,0.7753,0.47,1.0653,0.0,2026-04-06T06:47:15.753594+00:00,2026-04-06T06:47:25.181192+00:00,dynamic_exit,0.2
8526,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.775,2.0974,1.9381,0.04087832517807172,0.04056418016280325,14.8,0.11,0.11,-1.5405,-0.23,-1.3205,0.0,2026-04-06T06:47:50.089822+00:00,2026-04-06T07:01:44.873410+00:00,stop_loss,13.9
8527,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.7105,2.0974,1.9699,0.040886898375243494,0.04059854599169703,98.87,0.11,0.11,-1.8104,-1.79,-1.5904,0.0,2026-04-06T06:48:00.989648+00:00,2026-04-06T07:01:11.051800+00:00,stop_loss,13.2
8528,DRIFTUSDT,Gate.io,BingX,PERP,PERP,0.7395,2.0348,2.0127,0.04090220621391002,0.04060223930607058,13.88,0.115,0.115,-1.6347,-0.23,-1.4047,0.0,2026-04-06T06:48:01.713622+00:00,2026-04-06T07:01:45.191090+00:00,stop_loss,13.7
8529,DRIFTUSDT,Gate.io,Binance,PERP,PERP,0.7241,2.0974,1.9699,0.04088435882597524,0.04059058372668888,97.93,0.11,0.11,-1.7708,-1.73,-1.5508,0.0,2026-04-06T06:48:12.792969+00:00,2026-04-06T07:01:11.431600+00:00,stop_loss,13.0
8530,SIRENUSDT,Gate.io,BingX,PERP,PERP,1.0164,1.6818,0.13,0.5789654570377052,0.5731430179368253,10.06,0.115,0.115,0.6945,0.07,0.9245,0.0,2026-04-06T06:48:33.070337+00:00,2026-04-06T07:15:49.266743+00:00,convergence,27.3
8531,REDUSDT,Binance,Bitget,PERP,SPOT,0.9477,2.3309,0.7644,0.1106499207907993,0.10961206461931393,129.9,0.145,0.145,1.5959,2.07,1.8859,0.0,2026-04-06T06:48:33.665194+00:00,2026-04-06T06:51:22.844839+00:00,convergence,2.8
8532,REDUSDT,Gate.io,Bitget,PERP,SPOT,0.9217,2.3766,0.5845,0.11060369835225758,0.10959388161289133,200.0,0.165,0.165,1.1516,2.3,1.4816,0.0,2026-04-06T06:48:33.988378+00:00,2026-04-06T06:51:23.194774+00:00,convergence,2.8
8533,REDUSDT,MEXC,Bitget,PERP,SPOT,1.0468,2.3766,1.1241,0.11075420566966916,0.10960778286387066,122.94,0.12,0.12,1.6655,2.05,1.9055,0.0,2026-04-06T06:48:34.291815+00:00,2026-04-06T06:51:24.007497+00:00,convergence,2.8
8534,SIRENUSDT,Gate.io,Binance,PERP,PERP,1.0768,1.6539,0.2281,0.5812746973693522,0.5750849532376339,10.64,0.11,0.11,0.3946,0.04,0.6146,0.0,2026-04-06T06:48:43.749795+00:00,2026-04-06T07:15:49.583005+00:00,dynamic_exit,27.1
8535,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.9848,1.6818,0.13,0.580855201154317,0.5751965817180689,81.36,0.115,0.115,0.6594,0.54,0.8894,0.0,2026-04-06T06:48:44.040164+00:00,2026-04-06T07:15:49.894321+00:00,convergence,27.1
8536,REDUSDT,MEXC,Bitget,PERP,SPOT,1.2651,2.3766,1.1241,0.11097884543560153,0.10959288241378626,145.36,0.12,0.12,1.8803,2.73,2.1203,0.0,2026-04-06T06:48:45.451294+00:00,2026-04-06T06:51:24.359692+00:00,convergence,2.6
8537,REDUSDT,Gate.io,Bitget,PERP,SPOT,1.1763,2.3766,0.5845,0.1108817629644701,0.10959301914488899,200.0,0.165,0.165,1.3755,2.75,1.7055,0.0,2026-04-06T06:48:45.731196+00:00,2026-04-06T06:51:24.681013+00:00,convergence,2.6
8538,REDUSDT,Binance,Bitget,PERP,SPOT,1.36,2.3309,0.7644,0.11107595177796616,0.10958621542148136,119.24,0.145,0.145,2.0862,2.49,2.3762,0.0,2026-04-06T06:48:46.010434+00:00,2026-04-06T06:51:25.044384+00:00,convergence,2.7
8539,REDUSDT,Binance,Bitget,PERP,SPOT,1.6891,2.3309,0.7644,0.11147012061748209,0.1096195676009508,178.51,0.145,0.145,2.4471,4.37,2.7371,0.0,2026-04-06T06:48:53.970928+00:00,2026-04-06T06:51:25.406540+00:00,convergence,2.5
8540,SIRENUSDT,Gate.io,Binance,PERP,PERP,0.9419,1.6539,0.2281,0.5812447477164292,0.575825845567228,15.02,0.11,0.11,0.2601,0.04,0.4801,0.0,2026-04-06T06:48:54.243304+00:00,2026-04-06T07:15:50.213170+00:00,dynamic_exit,26.9
8541,REDUSDT,MEXC,Bitget,PERP,SPOT,1.5563,2.3766,1.1241,0.11134339141203879,0.10963888536998448,82.57,0.12,0.12,2.342,1.93,2.582,0.0,2026-04-06T06:48:54.731162+00:00,2026-04-06T06:51:25.770863+00:00,convergence,2.5
8542,SIRENUSDT,Gate.io,BingX,PERP,PERP,0.9887,1.6818,0.13,0.5813139347223734,0.5756258604385679,41.94,0.115,0.115,0.6631,0.28,0.8931,0.0,2026-04-06T06:48:55.066050+00:00,2026-04-06T07:15:50.545698+00:00,convergence,26.9
