vol_240m,vol_60m,vol_15m,vol_5m,trend_240m,trend_60m,trend_15m,trend_5m,momentum_15m,momentum_60m,vol_ratio_30v210,vol_ratio_5v30,range_60m,range_15m,up_pct_60m,up_pct_15m,dist_ma60,dist_ma240,abs_vol_60m,avg_candle_size_5m,vol_spike_15m,consec_direction,symbol,entry_time,tier,net_pnl_usd,entry_spread_pct,n_candles
0.14419554417337688,0.10126221791819329,0.11565904412960959,0.09552628183118912,-0.8958195089581886,-0.3004005340453793,-0.4001333777925905,-0.03346720214189725,-0.5002668891410627,-0.3337895156814358,0.3416680492631636,0.40420024941571786,0.4017408771342413,0.4017408771342413,86.66666666666667,73.33333333333333,-0.2054691545695928,-0.5697736994235504,0.11144749714595457,0.013391362571140139,10.277484600177567,1,FTTUSDT,2026-04-06T03:52:06.942145+00:00,med_winner,0.93,0.8631,240
0.1669833990033354,0.20520128134262325,0.31205556533699663,0.4779250485784515,0.8310249307479269,0.8310249307479269,1.1111111111111238,1.392757660167132,1.1111111111111238,1.3819891180757473,6.805387923973601,5.724272925263844,1.9230769230769207,1.9230769230769207,96.66666666666667,100.0,0.8915785097242246,0.6799585110061099,0.25849004173396867,0.16483516483516575,43.90335976997116,20,PHAUSDT,2026-04-06T21:09:50.860435+00:00,med_winner,1.01,0.895,240
1.6280521448967804,3.2245361187946147,6.418853411836248,2.457860055076876,6.82382133995036,6.165228113440185,4.617253948967191,-10.12526096033403,3.635658856942657,6.411230573464775,16.510589895739848,1.8235611791894122,33.681765389082464,32.055749128919864,61.66666666666667,60.0,3.5623358659262347,5.845472985432411,6.059690738264319,2.405175462003707,9.958859108941983,-4,MIRAUSDT,2026-04-06T14:25:34.808006+00:00,med_winner,1.72,1.6898,240
0.6695116487220084,1.3012845792982473,2.394744465758397,3.250366779311816,19.114688128772638,18.6372745490982,17.34390485629336,16.53543307086615,16.544704057092552,18.536973646390074,66.23702495161355,3.788352693293516,15.709459459459463,14.949324324324332,80.0,80.0,17.231591801709616,18.190703961734435,2.6680920828118793,3.0410829667468,13.955871262447653,5,MEUSDT,2026-04-05T12:49:03.040367+00:00,med_winner,0.66,0.9934,240
0.8922697577480883,1.7455178483651155,1.130084360216064,0.7101700578876609,19.688109161793367,22.067594433399602,0.9868421052631462,0.3267973856209159,-1.542668855951018,22.660479808893683,3.30513611974354,1.394721518038646,19.86970684039089,6.1889250814332275,65.0,60.0,5.522456461961501,16.672736773764456,5.265547426742234,0.6843641365547175,1.886463818678228,-1,FUSDT,2026-04-07T00:52:45.036808+00:00,med_winner,0.54,0.8372,240
0.4185663853062741,0.7262615191374264,1.2969851026624135,1.3945824237986841,12.235294117647049,9.529276693455788,8.224617129892229,3.6956521739130435,7.997215196975807,7.179100430236041,11.024367458272613,2.400023485488988,12.421383647798745,10.534591194968561,70.0,73.33333333333333,8.175019016616494,10.531670562904841,2.8184047160333847,1.4244705651026757,10.077219442173256,-1,DOLOUSDT,2026-04-05T11:34:42.975836+00:00,med_winner,1.61,0.8418,240
0.17494683547172238,0.15237344926283636,0.1794526481454464,0.11096242366628914,3.747072599531605,0.4535147392290262,0.6818181818181737,0.4535147392290262,0.22519717725196248,-1.3940603185076992,0.5023366537853282,0.9377695978234809,1.1286681715575553,0.902934537246052,98.33333333333333,93.33333333333333,0.6780046210370965,1.921085931209004,0.2859426589918155,0.0,11.061632159240819,13,USTCUSDT,2026-04-04T18:36:14.511432+00:00,med_winner,0.67,2.4839,240
0.08900391003516026,0.1060150279329684,0.12090265471030291,0.07426322798151834,1.5992474129821195,1.4084507042253533,0.4651162790697679,0.2785515320334213,0.4651162790697679,1.875740423851522,0.5533012765574065,0.9509925558311891,1.5740740740740677,0.648148148148141,96.66666666666667,100.0,0.8011200124445852,1.2088838909193136,0.43119121055268156,0.0,8.123114193269764,20,ALLOUSDT,2026-04-06T15:25:36.072953+00:00,med_winner,0.83,1.0469,240
0.3049185684450233,0.3079465844058266,0.5023568901481092,0.4654930932188738,-3.0487804878048808,1.2738853503184635,0.21008403361343678,-0.8316008316008267,0.21008403361343678,3.1488853503184595,0.8092477330302005,2.0243865867333595,3.563941299790357,1.8867924528301845,81.66666666666667,80.0,0.5904681568958151,-0.9697147948547014,0.8442285840574967,0.29315236862406935,10.48500519562114,-1,EDUUSDT,2026-04-05T16:56:28.332388+00:00,med_winner,0.82,0.9118,240
0.29290879551504806,0.4890988737290473,0.8212144325997423,1.0512965669416907,0.15712461946381606,5.231118448204711,6.874148590589965,6.084876222175999,7.859830267286388,6.675088348550465,7.985957927933942,2.4170670193693002,7.785076968330242,7.383076772232575,50.0,73.33333333333333,5.831324301047024,3.2187765267271233,1.1910643580094982,1.1937648400688334,7.397226698213635,6,BANANAS31USDT,2026-04-06T09:18:51.127815+00:00,med_winner,1.78,0.8503,240
